enrollment_id,student_id,course_id,enrollment_date,completion_status,progress_percent
86076,29473,22,2026-01-14,Completed,80.0
86077,2018,31,2025-08-16,Completed,28.0
86078,491,95,2025-02-08,Completed,76.0
86079,29054,8,2025-08-16,Dropped,84.0
86080,3692,77,2026-02-13,Completed,33.0
86081,3019,191,2025-09-19,In Progress,80.0
86082,26600,143,2025-10-20,Dropped,2.0
86083,8052,128,2025-11-05,Dropped,20.0
86084,23908,175,2025-02-07,Completed,34.0
86085,3061,56,2024-07-24,Completed,41.0
86086,13794,108,2025-12-28,Dropped,93.0
86087,17545,124,2025-03-04,Completed,31.0
86088,24863,94,2025-05-31,Dropped,93.0
86089,1693,113,2024-04-12,Dropped,61.0
86090,18765,64,2025-11-20,Completed,31.0
86091,26762,152,2024-12-29,Completed,84.0
86092,13449,143,2024-12-10,Completed,67.0
86093,14577,159,2024-02-24,Completed,18.0
86094,18002,89,2024-10-25,In Progress,25.0
86095,2427,192,2024-11-26,Dropped,66.0
86096,20123,40,2025-07-16,Dropped,84.0
86097,416,124,2024-06-18,Completed,35.0
86098,8456,39,2025-11-18,Dropped,25.0
86099,27128,56,2024-07-07,In Progress,89.0
86100,4045,9,2025-05-12,In Progress,63.0
86101,2706,2,2025-07-09,In Progress,53.0
86102,20122,47,2025-12-20,Completed,15.0
86103,16464,60,2025-10-27,Completed,52.0
86104,11989,14,2025-11-08,In Progress,6.0
86105,9454,64,2024-02-27,Completed,46.0
86106,14809,47,2025-02-11,Completed,10.0
86107,6893,2,2025-10-23,Dropped,63.0
86108,13691,177,2025-01-16,Dropped,5.0
86109,11012,139,2024-07-11,In Progress,19.0
86110,3873,150,2025-07-31,Completed,33.0
86111,16350,9,2025-02-10,Completed,18.0
86112,21023,49,2024-05-23,Completed,4.0
86113,28577,45,2026-01-30,In Progress,38.0
86114,15942,115,2024-06-25,Completed,4.0
86115,399,170,2025-11-08,Completed,63.0
86116,12751,44,2024-04-29,Completed,66.0
86117,1191,64,2024-05-28,Completed,48.0
86118,13471,62,2024-07-30,In Progress,88.0
86119,11849,198,2025-08-09,Completed,54.0
86120,29564,128,2024-04-11,In Progress,82.0
86121,19744,97,2024-12-31,In Progress,35.0
86122,17389,35,2026-01-13,Dropped,56.0
86123,10048,179,2024-08-25,Completed,4.0
86124,20650,5,2024-04-21,Completed,76.0
86125,10709,56,2024-03-04,In Progress,71.0
86126,29749,166,2025-02-15,Dropped,51.0
86127,19340,164,2024-07-07,Completed,85.0
86128,26275,136,2025-04-17,Completed,5.0
86129,14671,84,2025-09-14,Dropped,22.0
86130,10036,18,2024-06-16,Dropped,75.0
86131,12907,50,2025-09-19,In Progress,76.0
86132,5724,60,2024-10-15,Dropped,22.0
86133,2400,66,2024-10-26,In Progress,39.0
86134,17523,153,2025-11-13,Completed,91.0
86135,19674,65,2024-05-07,Completed,69.0
86136,958,178,2025-02-14,Completed,14.0
86137,3786,91,2024-04-11,Completed,13.0
86138,11625,71,2024-12-14,Completed,95.0
86139,16535,101,2025-07-29,Completed,84.0
86140,15745,187,2024-06-04,Completed,79.0
86141,14928,170,2026-01-04,Completed,68.0
86142,21205,74,2024-04-11,In Progress,74.0
86143,5140,100,2024-10-02,Completed,45.0
86144,22234,117,2025-03-01,In Progress,35.0
86145,4369,35,2025-03-27,Dropped,2.0
86146,28121,102,2025-08-11,Completed,80.0
86147,6468,189,2024-08-19,Dropped,27.0
86148,13404,16,2024-05-07,Completed,72.0
86149,27073,84,2024-02-26,In Progress,50.0
86150,28797,57,2025-10-05,Dropped,72.0
86151,18510,53,2024-11-20,In Progress,95.0
86152,29206,185,2025-09-29,In Progress,52.0
86153,7374,138,2024-05-17,Completed,71.0
86154,2831,47,2025-08-11,In Progress,75.0
86155,23877,88,2026-01-28,Completed,76.0
86156,21903,133,2025-06-23,Dropped,43.0
86157,4468,102,2024-09-17,Completed,26.0
86158,10815,197,2024-12-10,In Progress,19.0
86159,5356,109,2025-02-01,Completed,68.0
86160,8610,77,2026-01-12,Completed,88.0
86161,27229,114,2025-10-12,Completed,4.0
86162,10326,174,2024-08-27,Dropped,25.0
86163,24080,134,2024-07-16,Dropped,32.0
86164,24647,92,2025-12-24,In Progress,65.0
86165,5313,101,2024-12-04,Completed,65.0
86166,3379,61,2024-11-09,Completed,56.0
86167,10986,133,2026-01-12,Completed,22.0
86168,24534,130,2025-04-18,In Progress,22.0
86169,29554,177,2025-02-23,Completed,7.0
86170,4360,156,2025-04-12,Completed,2.0
86171,3046,61,2024-11-18,In Progress,47.0
86172,19713,83,2024-08-06,Completed,11.0
86173,12377,172,2025-01-09,Completed,15.0
86174,14460,132,2025-09-27,Dropped,15.0
86175,27565,57,2024-08-21,Dropped,26.0
86176,15735,156,2024-11-06,In Progress,78.0
86177,15864,90,2024-07-10,Dropped,92.0
86178,7999,86,2026-01-24,Dropped,35.0
86179,22232,52,2024-09-14,Completed,52.0
86180,22372,22,2025-01-10,Dropped,74.0
86181,28207,178,2025-12-24,Completed,36.0
86182,28288,82,2026-01-24,Dropped,0.0
86183,12760,102,2024-11-14,Dropped,53.0
86184,2367,10,2026-01-24,Dropped,99.0
86185,17130,53,2025-07-13,Dropped,49.0
86186,20987,36,2025-02-17,Dropped,65.0
86187,14441,62,2024-04-10,Completed,12.0
86188,23355,126,2025-04-24,In Progress,84.0
86189,11976,9,2024-04-09,Completed,66.0
86190,14587,22,2024-05-09,In Progress,4.0
86191,21122,154,2026-02-02,In Progress,16.0
86192,20576,66,2024-11-28,Dropped,19.0
86193,26327,184,2025-04-04,Completed,94.0
86194,6176,111,2024-11-22,In Progress,76.0
86195,13296,134,2024-11-01,Completed,79.0
86196,22083,14,2025-08-03,Dropped,72.0
86197,19442,153,2025-12-12,Completed,16.0
86198,29546,176,2025-02-04,Dropped,30.0
86199,8050,125,2024-05-30,Completed,57.0
86200,4579,123,2025-06-12,Completed,21.0
86201,25180,83,2024-11-24,Dropped,8.0
86202,2516,40,2025-06-08,In Progress,48.0
86203,7062,34,2025-06-03,In Progress,35.0
86204,8833,6,2024-05-06,Dropped,19.0
86205,16810,2,2025-06-22,Completed,64.0
86206,28616,120,2024-03-16,Completed,19.0
86207,7816,84,2025-12-20,Completed,75.0
86208,13268,133,2024-07-01,In Progress,24.0
86209,13585,91,2024-05-01,Dropped,11.0
86210,13263,15,2025-11-26,Completed,91.0
86211,2027,100,2024-10-23,Completed,41.0
86212,14000,9,2025-04-27,Completed,69.0
86213,17878,90,2025-12-28,In Progress,90.0
86214,28023,135,2024-06-14,Completed,40.0
86215,13456,153,2026-02-20,Dropped,12.0
86216,27361,37,2024-09-08,In Progress,57.0
86217,25432,156,2024-08-15,Completed,96.0
86218,18068,173,2024-12-24,Completed,6.0
86219,29598,129,2025-01-01,Completed,16.0
86220,1185,196,2024-08-24,Completed,56.0
86221,10841,38,2026-02-15,Dropped,58.0
86222,5294,46,2024-12-08,Completed,2.0
86223,15214,92,2024-04-15,Completed,3.0
86224,14584,11,2024-04-28,In Progress,22.0
86225,29433,24,2025-04-29,Dropped,52.0
86226,2724,10,2025-04-28,Completed,0.0
86227,3272,77,2024-03-24,Completed,93.0
86228,7774,2,2025-07-20,Completed,41.0
86229,2768,162,2024-02-24,Completed,64.0
86230,12840,1,2024-03-20,Dropped,34.0
86231,14586,114,2024-08-19,Completed,63.0
86232,7887,163,2025-11-24,Completed,2.0
86233,11291,196,2025-07-19,Dropped,75.0
86234,15602,56,2024-06-24,Dropped,47.0
86235,19885,121,2025-12-11,Dropped,15.0
86236,4170,27,2025-04-26,Completed,10.0
86237,11672,93,2025-03-26,Completed,36.0
86238,19487,2,2024-11-18,Completed,23.0
86239,13414,3,2024-12-26,Dropped,31.0
86240,24851,54,2024-05-14,Dropped,49.0
86241,25400,18,2024-08-21,Completed,7.0
86242,22783,10,2025-02-11,Completed,77.0
86243,7489,87,2024-06-10,Dropped,79.0
86244,13698,107,2025-12-13,Completed,82.0
86245,14887,176,2025-02-16,Completed,
86246,22412,148,2024-04-01,Completed,18.0
86247,27550,157,2024-06-04,Dropped,31.0
86248,29608,5,2024-12-16,Completed,95.0
86249,14989,127,2024-12-09,Completed,38.0
86250,11225,117,2025-02-12,Dropped,33.0
86251,29921,112,2024-12-28,Dropped,68.0
86252,19801,29,2024-08-27,Dropped,82.0
86253,14408,115,2026-01-07,Completed,56.0
86254,8032,13,2024-11-23,Completed,42.0
86255,23820,89,2024-12-12,Dropped,1.0
86256,10103,128,2025-08-05,Completed,81.0
86257,14262,23,2025-03-08,Completed,32.0
86258,27574,101,2025-10-22,Dropped,46.0
86259,22227,86,2025-07-05,Completed,76.0
86260,17877,45,2024-05-01,Dropped,56.0
86261,1324,102,2024-03-28,Completed,27.0
86262,28482,198,2024-12-29,Dropped,44.0
86263,29493,113,2025-10-02,Completed,47.0
86264,14272,1,2025-09-09,Completed,5.0
86265,29244,6,2025-10-13,Completed,71.0
86266,16587,109,2025-10-03,Dropped,49.0
86267,14771,171,2024-06-08,Dropped,66.0
86268,2649,73,2025-07-21,Completed,9.0
86269,24193,82,2025-09-11,Completed,33.0
86270,7395,49,2024-07-09,Completed,49.0
86271,27105,119,2025-01-04,Completed,76.0
86272,18537,160,2024-03-28,Completed,75.0
86273,3675,117,2025-08-19,Dropped,100.0
86274,13973,176,2024-04-29,Completed,10.0
86275,25294,186,2024-11-28,Dropped,31.0
86276,3895,34,2024-09-21,Completed,10.0
86277,5104,109,2025-03-30,Completed,78.0
86278,8067,164,2024-11-29,Completed,99.0
86279,25663,179,2025-01-22,Completed,54.0
86280,20585,196,2025-05-24,Completed,57.0
86281,12863,51,2024-08-26,Dropped,55.0
86282,23069,6,2024-03-28,In Progress,98.0
86283,16657,73,2025-01-03,Dropped,34.0
86284,16058,95,2025-11-15,In Progress,61.0
86285,25713,45,2024-06-04,Dropped,18.0
86286,21892,167,2025-06-04,Dropped,68.0
86287,11500,147,2024-06-19,Dropped,23.0
86288,23102,21,2024-05-17,Dropped,20.0
86289,24942,107,2024-06-22,Dropped,40.0
86290,14294,112,2024-03-12,Dropped,78.0
86291,4558,77,2024-04-30,Completed,89.0
86292,1486,116,2025-07-15,Dropped,72.0
86293,12656,69,2025-01-24,Dropped,43.0
86294,1609,120,2025-09-01,Completed,65.0
86295,21314,89,2024-11-20,In Progress,94.0
86296,28389,183,2024-03-31,Completed,56.0
86297,19717,12,2024-08-29,In Progress,60.0
86298,15275,197,2024-03-03,Completed,98.0
86299,17120,140,2025-11-16,Dropped,9.0
86300,7593,129,2025-10-01,Completed,83.0
86301,2441,177,2024-08-20,Completed,51.0
86302,9324,29,2024-06-15,Dropped,21.0
86303,452,90,2024-11-15,Completed,94.0
86304,2499,49,2024-12-10,In Progress,34.0
86305,16101,145,2025-08-24,Dropped,5.0
86306,23573,99,2026-02-04,Dropped,12.0
86307,19495,163,2026-02-14,Dropped,18.0
86308,9848,63,2026-02-06,Dropped,90.0
86309,25310,132,2024-03-13,Completed,15.0
86310,27877,149,2024-07-11,In Progress,9.0
86311,26968,35,2024-03-11,Completed,32.0
86312,17601,183,2025-09-27,Completed,92.0
86313,1680,53,2025-10-06,Completed,34.0
86314,16382,72,2024-04-29,Dropped,85.0
86315,15966,132,2025-04-18,Completed,64.0
86316,22265,177,2025-01-07,Completed,70.0
86317,3283,200,2026-02-02,Completed,18.0
86318,9303,23,2024-06-26,Completed,13.0
86319,18082,42,2025-03-09,Dropped,77.0
86320,6130,194,2025-04-28,Completed,61.0
86321,3685,164,2025-01-14,Dropped,36.0
86322,7575,150,2025-02-05,Completed,0.0
86323,14588,161,2024-08-28,Completed,14.0
86324,27280,103,2024-07-20,Dropped,98.0
86325,12585,180,2025-02-22,Completed,95.0
86326,20576,151,2026-01-31,Completed,24.0
86327,21712,151,2025-07-24,Dropped,54.0
86328,10787,141,2026-01-07,Dropped,97.0
86329,16219,129,2025-03-06,Completed,24.0
86330,17603,104,2025-04-20,In Progress,77.0
86331,12095,125,2025-12-05,Dropped,17.0
86332,27284,162,2024-08-19,In Progress,70.0
86333,7131,38,2025-07-30,Dropped,26.0
86334,13634,152,2024-03-16,Dropped,61.0
86335,12365,65,2026-01-23,Dropped,96.0
86336,22662,69,2024-08-24,Dropped,58.0
86337,17486,135,2026-02-13,In Progress,15.0
86338,26456,62,2025-11-01,Dropped,19.0
86339,10075,28,2025-03-31,Completed,70.0
86340,24457,1,2024-11-18,Completed,4.0
86341,3634,141,2025-08-29,Completed,67.0
86342,13911,51,2024-09-03,Dropped,3.0
86343,14179,199,2025-01-27,Completed,100.0
86344,24044,178,2026-02-16,Completed,5.0
86345,24128,189,2024-04-02,Completed,1.0
86346,5043,56,2025-10-15,Dropped,69.0
86347,21029,150,2025-05-20,In Progress,44.0
86348,5070,181,2025-05-21,In Progress,73.0
86349,9818,21,2025-07-01,Completed,8.0
86350,5064,144,2024-05-15,Dropped,64.0
86351,10485,58,2025-10-13,In Progress,71.0
86352,27309,77,2024-12-26,Completed,68.0
86353,28671,143,2024-03-17,Dropped,64.0
86354,12575,105,2025-06-26,Completed,70.0
86355,10312,181,2024-08-27,Completed,8.0
86356,25508,148,2024-11-03,Completed,8.0
86357,17118,112,2025-01-03,Completed,87.0
86358,15035,95,2026-01-11,In Progress,24.0
86359,23312,53,2024-12-03,Completed,34.0
86360,2229,23,2024-07-07,Dropped,47.0
86361,23930,111,2025-04-12,Dropped,49.0
86362,24031,83,2024-06-16,Dropped,45.0
86363,16543,185,2024-12-28,Completed,68.0
86364,19107,20,2025-02-10,Dropped,93.0
86365,24997,119,2024-10-27,Completed,91.0
86366,24526,31,2024-07-20,In Progress,48.0
86367,7417,120,2024-05-04,Completed,9.0
86368,3823,48,2024-10-14,Dropped,61.0
86369,17470,9,2025-08-09,In Progress,4.0
86370,16551,133,2025-10-13,Completed,61.0
86371,13240,103,2024-05-01,Dropped,41.0
86372,6361,119,2024-09-26,In Progress,4.0
86373,15809,14,2025-04-05,Completed,75.0
86374,7167,116,2025-05-15,Dropped,95.0
86375,247,113,2026-01-08,Dropped,75.0
86376,23197,167,2024-07-08,Completed,32.0
86377,26460,49,2025-12-02,Dropped,44.0
86378,3840,10,2026-01-04,Completed,77.0
86379,15453,160,2026-02-13,Dropped,98.0
86380,21512,192,2024-10-02,Completed,3.0
86381,25960,104,2025-04-02,In Progress,47.0
86382,10590,70,2024-06-14,Dropped,17.0
86383,3486,188,2024-06-03,Completed,59.0
86384,8617,155,2025-10-20,Completed,99.0
86385,19087,118,2024-05-16,Completed,69.0
86386,6071,130,2025-12-30,Completed,89.0
86387,7501,121,2025-02-15,Completed,19.0
86388,27273,84,2025-08-09,Completed,61.0
86389,26610,169,2024-10-16,Completed,54.0
86390,13844,51,2025-02-15,Completed,58.0
86391,28068,67,2024-05-22,Completed,40.0
86392,11892,189,2025-01-09,Completed,79.0
86393,1969,8,2025-03-09,Dropped,43.0
86394,20493,6,2024-07-01,Dropped,64.0
86395,10971,185,2024-12-30,Completed,9.0
86396,19986,56,2024-03-15,Completed,66.0
86397,24505,22,2025-11-27,Completed,30.0
86398,1032,123,2025-04-19,Completed,13.0
86399,14762,90,2024-04-04,Dropped,13.0
86400,7944,107,2024-03-27,Completed,62.0
86401,1084,50,2026-01-17,Dropped,87.0
86402,15674,108,2025-08-17,Completed,21.0
86403,23155,36,2024-10-26,Completed,97.0
86404,29556,37,2024-02-24,Dropped,89.0
86405,12952,103,2025-08-13,Completed,21.0
86406,8748,104,2024-12-18,Completed,44.0
86407,16488,190,2024-05-05,Dropped,0.0
86408,29119,29,2024-08-20,Completed,78.0
86409,17843,65,2024-03-21,Completed,17.0
86410,1236,135,2025-10-14,Completed,92.0
86411,17635,9,2025-07-20,Completed,71.0
86412,11774,116,2025-04-14,Completed,69.0
86413,5256,81,2025-12-22,Completed,37.0
86414,14808,86,2025-08-27,Dropped,99.0
86415,1448,139,2025-09-28,In Progress,8.0
86416,23500,61,2025-08-06,Completed,4.0
86417,11261,132,2024-07-06,Completed,13.0
86418,18159,190,2024-04-10,Completed,12.0
86419,15438,63,2024-08-25,Dropped,74.0
86420,10645,40,2026-01-26,Dropped,80.0
86421,8481,21,2024-11-18,Completed,60.0
86422,28521,82,2025-11-26,Dropped,29.0
86423,1901,25,2024-09-23,Completed,12.0
86424,4863,42,2024-05-20,Completed,39.0
86425,24631,49,2025-04-20,Completed,61.0
86426,10049,29,2024-07-30,Dropped,93.0
86427,19769,189,2026-02-08,Completed,23.0
86428,2374,80,2025-06-06,In Progress,46.0
86429,20622,10,2026-02-02,Dropped,81.0
86430,8412,41,2025-12-10,Dropped,13.0
86431,24089,174,2025-10-02,Completed,62.0
86432,29312,103,2024-12-16,Dropped,84.0
86433,1959,118,2026-02-05,Dropped,21.0
86434,17687,97,2025-12-10,Dropped,40.0
86435,19115,187,2024-08-17,Dropped,15.0
86436,9063,197,2024-09-27,Dropped,36.0
86437,11448,58,2025-05-01,Dropped,59.0
86438,1169,4,2024-07-26,Dropped,21.0
86439,13471,41,2025-03-25,Dropped,25.0
86440,17402,17,2024-11-29,Completed,73.0
86441,12340,54,2025-01-06,Completed,71.0
86442,5916,111,2025-05-08,Completed,54.0
86443,11399,122,2026-01-17,In Progress,63.0
86444,27001,192,2026-02-09,Completed,24.0
86445,2066,92,2025-12-07,Dropped,87.0
86446,1232,47,2024-05-06,Completed,65.0
86447,26758,200,2025-05-16,Completed,41.0
86448,13250,125,2024-12-28,Completed,45.0
86449,1428,55,2025-09-10,Completed,89.0
86450,21117,120,2025-05-12,Dropped,54.0
86451,8535,41,2025-06-30,Completed,52.0
86452,29186,141,2026-01-13,Completed,78.0
86453,8345,123,2024-02-25,Completed,39.0
86454,4975,50,2024-08-03,Completed,44.0
86455,23430,168,2025-03-28,Completed,24.0
86456,29099,58,2025-05-19,Dropped,57.0
86457,21224,161,2025-07-13,In Progress,85.0
86458,16541,32,2025-10-02,Dropped,18.0
86459,22537,45,2026-02-04,Dropped,69.0
86460,27593,139,2025-11-10,Completed,71.0
86461,19598,73,2024-08-27,Dropped,92.0
86462,7085,80,2024-10-07,Completed,46.0
86463,783,125,2024-11-14,Completed,95.0
86464,13998,156,2024-12-20,In Progress,91.0
86465,14672,117,2025-10-09,Completed,98.0
86466,6000,112,2025-08-19,Completed,2.0
86467,4979,118,2024-06-27,Completed,63.0
86468,22829,39,2025-10-03,Completed,53.0
86469,17600,160,2025-12-10,Dropped,54.0
86470,20780,60,2024-05-15,Dropped,17.0
86471,3593,3,2025-11-02,In Progress,72.0
86472,16732,87,2025-08-09,Dropped,93.0
86473,11076,77,2025-08-07,Dropped,13.0
86474,2536,154,2026-01-12,Completed,1.0
86475,1676,154,2024-10-13,Completed,22.0
86476,20859,19,2024-08-02,In Progress,70.0
86477,14550,97,2025-08-10,Dropped,27.0
86478,11137,99,2024-12-15,Completed,15.0
86479,14252,60,2024-07-26,Completed,6.0
86480,5500,174,2025-02-14,Dropped,8.0
86481,9889,150,2025-04-07,Completed,80.0
86482,724,142,2025-05-29,Completed,97.0
86483,23651,35,2026-01-31,Dropped,72.0
86484,10607,133,2024-06-28,Dropped,20.0
86485,14466,86,2024-03-20,Dropped,79.0
86486,906,98,2024-07-09,Dropped,57.0
86487,11848,162,2025-10-20,In Progress,8.0
86488,9614,41,2024-03-03,Completed,51.0
86489,29501,79,2025-02-21,Dropped,100.0
86490,27931,138,2024-12-17,In Progress,18.0
86491,2125,104,2025-05-03,Dropped,7.0
86492,8186,183,2025-01-30,Dropped,28.0
86493,13645,175,2025-01-14,Dropped,75.0
86494,10934,139,2025-08-28,Completed,61.0
86495,5661,196,2025-03-29,Dropped,42.0
86496,21256,200,2025-08-17,Dropped,12.0
86497,20696,52,2024-10-25,Completed,76.0
86498,19909,106,2024-12-19,In Progress,48.0
86499,24028,90,2025-06-06,Completed,10.0
86500,18498,159,2024-08-06,Completed,3.0
86501,19925,153,2025-06-04,Completed,94.0
86502,27238,162,2025-10-22,Completed,43.0
86503,3035,75,2025-04-16,Dropped,2.0
86504,28360,27,2025-02-21,Dropped,80.0
86505,29260,77,2025-05-27,Completed,51.0
86506,29130,65,2024-10-26,Dropped,65.0
86507,14002,74,2024-09-26,In Progress,1.0
86508,9927,13,2025-05-13,Dropped,38.0
86509,23977,166,2025-01-15,Dropped,53.0
86510,24202,118,2024-05-20,Dropped,28.0
86511,16349,66,2024-04-10,Dropped,4.0
86512,17305,108,2024-07-12,Completed,90.0
86513,20250,193,2025-10-01,Completed,59.0
86514,19060,130,2024-08-27,Completed,62.0
86515,28058,32,2025-12-13,In Progress,47.0
86516,454,76,2025-03-14,Dropped,42.0
86517,13142,104,2024-07-28,Dropped,79.0
86518,4608,116,2026-01-06,In Progress,100.0
86519,9575,39,2024-07-09,In Progress,2.0
86520,18060,33,2026-01-29,Completed,99.0
86521,15815,36,2025-07-22,In Progress,39.0
86522,26522,21,2025-02-19,Completed,77.0
86523,4877,119,2026-02-09,Completed,69.0
86524,20562,5,2024-12-15,Completed,70.0
86525,25285,80,2025-08-29,Dropped,11.0
86526,17439,142,2025-12-14,In Progress,20.0
86527,16783,54,2025-10-23,Dropped,97.0
86528,20450,140,2025-11-24,Completed,80.0
86529,28182,35,2024-08-05,In Progress,51.0
86530,24261,67,2024-07-01,In Progress,77.0
86531,2040,20,2025-03-29,Dropped,3.0
86532,272,72,2025-02-18,Dropped,2.0
86533,22396,126,2025-07-24,Completed,12.0
86534,15521,187,2024-11-01,Dropped,20.0
86535,6441,17,2025-03-16,In Progress,72.0
86536,9604,56,2025-02-20,Completed,94.0
86537,2913,160,2025-05-15,In Progress,26.0
86538,20828,92,2024-09-27,Completed,16.0
86539,22731,102,2025-04-07,Completed,64.0
86540,24389,143,2025-07-26,Completed,33.0
86541,2986,171,2025-04-15,Completed,31.0
86542,24455,92,2024-05-03,In Progress,46.0
86543,23667,22,2024-03-06,Completed,64.0
86544,4632,66,2024-12-20,Completed,96.0
86545,21036,11,2026-02-13,Completed,34.0
86546,5874,118,2024-02-21,Completed,36.0
86547,6212,41,2024-10-28,Completed,99.0
86548,23180,119,2025-09-25,Completed,84.0
86549,21687,94,2026-02-10,In Progress,22.0
86550,24836,174,2024-04-29,Completed,0.0
86551,14169,9,2025-10-26,Completed,65.0
86552,15107,167,2024-09-18,In Progress,23.0
86553,13265,194,2024-03-17,Dropped,70.0
86554,19354,73,2025-11-15,Completed,38.0
86555,10299,49,2025-03-08,Completed,35.0
86556,26738,170,2025-11-19,Dropped,52.0
86557,19721,78,2025-10-31,Completed,63.0
86558,28334,142,2024-08-31,Completed,65.0
86559,17165,64,2025-11-14,Completed,14.0
86560,13445,65,2025-02-18,Completed,29.0
86561,6767,12,2025-03-17,Dropped,87.0
86562,3583,89,2025-09-05,Completed,32.0
86563,28027,71,2024-12-07,Completed,54.0
86564,20533,45,2024-12-09,In Progress,1.0
86565,22652,7,2024-03-11,Dropped,98.0
86566,16445,151,2025-03-07,In Progress,91.0
86567,2437,88,2025-08-22,Completed,72.0
86568,25420,189,2025-08-21,Completed,1.0
86569,25564,65,2024-05-22,Dropped,66.0
86570,21962,183,2025-03-25,In Progress,35.0
86571,1409,36,2024-05-25,Dropped,36.0
86572,5539,171,2025-07-30,In Progress,98.0
86573,9884,10,2025-05-12,Completed,76.0
86574,17203,13,2025-04-30,Completed,40.0
86575,22978,63,2024-03-29,In Progress,96.0
86576,16965,58,2024-10-31,Dropped,78.0
86577,27809,31,2025-07-31,In Progress,99.0
86578,12255,171,2025-11-23,Completed,60.0
86579,19791,75,2024-08-20,In Progress,24.0
86580,18753,96,2024-09-06,Completed,100.0
86581,10612,151,2025-07-03,Dropped,11.0
86582,14941,95,2025-04-23,Completed,22.0
86583,19224,163,2025-08-17,Completed,39.0
86584,25097,187,2026-02-18,Completed,68.0
86585,7871,94,2024-08-19,In Progress,59.0
86586,10659,55,2026-01-04,In Progress,98.0
